### This is 2D distribution, X from X=np.linspace(-4.0,4.0,num=21,endpoint=True)  Y from Y=np.linspace(-3.0772,3.0772,num=50,endpoint=True) Y, X = np.meshgrid(Y, X)
2.007452729147164439e-01 1.499739336661185807e-01 1.844378322942200055e-01 2.227277827510998343e-01 2.000987395193844776e-01 1.326215458668612568e-01 2.004977725147309708e-01 1.523324419356451576e-01 1.537770774588340106e-01 1.897260189321663681e-01 1.650460230822492769e-01 8.296738302312317570e-02 2.306618957616272114e-01 2.211454641712997660e-01 2.081256445245987519e-01 2.245295563511195136e-01 1.510911408916966459e-01 1.812096676613356994e-01 7.928422327501165323e-02 1.371554747627332649e-01 2.558567869615569479e-01 2.852368376598594102e-01 1.705546027117442187e-01 1.136437953957422364e-01 1.786630650794910069e-01
2.151320038940090773e-01 3.162530163556934726e-01 2.727471357035012312e-01 1.746598354417779886e-01 2.447128040983781172e-01 1.764311346660390190e-01 1.914433691435006857e-01 3.015407748637078944e-01 2.924859160380838818e-01 2.582270624970223194e-01 2.866781623353925612e-01 1.933711243913876499e-01 1.737567363440973012e-01 2.337211769849972254e-01 2.762122716625434737e-01 2.082549284991426219e-01 2.964868792787089258e-01 1.917777577463418703e-01 1.629322294538839699e-01 1.848828886187402210e-01 1.401054378313040805e-01 2.625559640041182918e-01 2.739241153235141835e-01 2.757652438203399003e-01 2.747246617697268745e-01
4.186992759578596068e-01 2.779419122421304955e-01 2.693669304467149472e-01 2.667742448411788425e-01 3.320627972897855495e-01 2.931182012125779779e-01 3.040113065778707879e-01 3.116824405844055290e-01 2.726507779137604670e-01 3.159122429510235475e-01 2.746575788226260917e-01 2.423303386270838355e-01 1.948892685378063316e-01 3.132957571438576005e-01 1.947433482317315057e-01 1.734427244232489007e-01 1.692614659933215637e-01 1.702173780895021860e-01 1.630367921617660865e-01 2.013747094203358623e-01 1.834238550242783816e-01 1.856015919709689266e-01 1.955256949814240530e-01 2.849121920192019264e-01 1.482126201382807096e-01
5.511715649980578613e-01 5.122450220008009092e-01 6.087081258721638299e-01 4.120715751897076617e-01 4.562018988243025652e-01 5.285827649642097503e-01 3.311724604187358811e-01 3.533532547673566282e-01 3.427799484535944963e-01 1.972550690347608382e-01 3.992265648644323095e-01 2.716661665516718616e-01 2.239637981261800304e-01 1.965341803080750682e-01 1.322120470707228712e-01 3.436271948071795701e-01 2.566606105161616247e-01 1.912256753333763104e-01 1.995698025566090827e-01 1.781033708657200065e-01 1.964089205455224196e-01 2.136869265558594133e-01 2.968471272708844144e-01 2.265877406406007766e-01 2.677621444725286626e-01
1.269853340230692407e+00 1.060831753592797577e+00 6.942591735874804604e-01 6.231144888057512654e-01 5.473614156751259729e-01 5.947041410392870375e-01 3.652157139045401069e-01 3.996079087693587550e-01 4.293946117801673013e-01 2.762037386207134015e-01 3.442028662598892175e-01 3.340831469732412629e-01 3.099244937672336331e-01 2.540264926035395998e-01 2.622668259209205988e-01 2.001375862226564550e-01 2.105485307703758302e-01 2.442339516682295042e-01 2.349896089140729172e-01 2.168468388472707120e-01 1.960105500452934968e-01 2.778077722555182261e-01 1.631253578315330077e-01 2.589993857529300225e-01 2.131564639711919229e-01
1.889212625617183727e+00 1.516671720788004718e+00 1.380193612419581717e+00 1.084838596296334723e+00 8.170293712295975119e-01 6.225159789880814198e-01 6.097803409940192321e-01 4.346321934787938934e-01 3.914848068463808173e-01 3.892518686145043372e-01 3.002855457002773787e-01 2.945145492864105763e-01 3.868205144881874946e-01 3.157919413202926462e-01 3.251798072795381578e-01 2.892160993015868709e-01 1.818621391890706818e-01 2.462354357208571543e-01 1.970299770276152385e-01 2.229098218665495068e-01 3.187056380096252584e-01 2.369453991068262433e-01 3.255516099172270916e-01 2.591120224110664005e-01 2.685646799880282432e-01
2.606900159692506325e+00 2.415861216788747878e+00 1.969571781489913853e+00 1.446852999986946831e+00 9.696269771220430433e-01 1.058249963914167813e+00 6.159647785720856472e-01 5.354472221017915201e-01 5.287375936385070307e-01 4.160879493028231679e-01 4.601397192588474461e-01 2.932811613794035210e-01 3.422478423759364174e-01 2.912912854007343455e-01 2.567622870247298072e-01 2.140687390266344803e-01 2.819447277837299204e-01 1.991966570214296350e-01 2.513849611238687110e-01 3.647110770066084862e-01 2.442630500562070484e-01 2.381288510923601498e-01 2.841445794428059668e-01 2.078836694075175129e-01 2.399471117234527051e-01
2.881505022567063534e+00 2.719522131657582165e+00 1.975185488669937373e+00 1.552520561361715901e+00 1.072175477391983822e+00 9.852918006720183808e-01 6.896866634344316349e-01 4.929784018265236378e-01 5.131791379680147314e-01 4.508849522381717656e-01 4.721467309273163493e-01 4.669930628619061164e-01 4.230392887841710192e-01 2.923996936742065400e-01 3.444690543987667941e-01 3.750730523459883115e-01 3.187961399802065610e-01 2.792867456741391363e-01 3.027448473764280945e-01 3.510376256810825435e-01 2.479443640957369743e-01 2.725646429742478172e-01 2.877967251519334413e-01 4.072660795912859122e-01 2.908966561177313559e-01
1.386851329604869454e+00 1.199419019127654362e+00 1.182987961331966931e+00 9.894476562009620890e-01 9.777790729740093445e-01 5.541568193290831168e-01 5.412328849171066381e-01 4.310875346472839986e-01 5.993546445710726811e-01 5.079608118706662179e-01 4.079732794752062297e-01 4.593725524425816831e-01 3.969272379677840079e-01 4.133233441390272156e-01 2.740633310197256312e-01 3.853106296563148514e-01 3.404940806793977925e-01 3.096435414849722512e-01 4.081122544280953446e-01 3.884639701903384035e-01 4.718744879728878350e-01 5.250346001384923467e-01 4.779986848179947900e-01 4.687264238241185543e-01 4.057290685087601712e-01
5.974203147205827680e-01 6.884241934349026870e-01 6.282515837650017865e-01 5.795786742843237471e-01 5.467690477255875425e-01 6.059380987185017942e-01 6.357710773109944702e-01 4.917076286242739735e-01 4.994329803185628691e-01 3.494172044584031300e-01 4.630883106477912126e-01 5.134469494545874646e-01 3.225964639301819314e-01 2.869539028510459389e-01 3.419804164511973110e-01 3.926153709045305806e-01 3.893646104136018748e-01 3.595960082280917347e-01 3.742242966938324478e-01 4.823777591319796665e-01 6.524063369203884077e-01 8.420631668684974702e-01 1.332498867432410528e+00 1.751332127463499644e+00 1.854754539725966378e+00
5.767779904154853865e-01 6.393628646433876517e-01 4.914179434971572835e-01 5.163605524512824285e-01 5.761512814297785612e-01 5.176144356373509892e-01 6.214809222423721691e-01 5.088395500467006727e-01 5.384823671901679543e-01 4.213112089663482718e-01 3.278177199243606510e-01 2.904078042145990524e-01 4.116232662821089905e-01 3.241163175301816080e-01 2.573943382022877424e-01 4.009686487059140880e-01 4.063903780809751676e-01 3.143527487447652646e-01 4.375515273603770572e-01 5.091034111223464720e-01 7.132741195596683514e-01 1.194169879038535997e+00 2.617323787218819309e+00 4.573871469192805073e+00 7.725599324315832739e+00
5.669060936174294962e-01 3.646201588719994446e-01 4.543293192422001026e-01 3.746822987283537354e-01 5.407164348404120968e-01 3.062183503428715925e-01 3.892359737841390999e-01 3.470847419471274065e-01 3.475269125233146905e-01 4.567467681207504904e-01 2.751675806154649240e-01 2.864907643234529955e-01 2.604418029763642117e-01 3.092958639094041673e-01 3.016623686473727806e-01 2.758371456523864285e-01 2.202376797671187214e-01 2.567828834042534814e-01 3.741142596675933740e-01 4.368307658837332630e-01 4.568521697835456474e-01 7.426054892523131779e-01 8.852095933156390872e-01 1.436562252346979651e+00 1.699839546452764028e+00
5.728239383981120758e-01 4.327654169378457594e-01 3.691231753866598964e-01 3.583222272801154240e-01 4.250455587671145841e-01 4.294661481927425917e-01 3.505815996410585056e-01 3.198103121290444273e-01 2.754542910116152821e-01 3.046276120238631813e-01 2.289155486807604722e-01 2.913873055705146209e-01 2.682456904515015395e-01 2.453255431516750129e-01 3.012739984032947738e-01 3.369740309778792020e-01 1.952644739631944071e-01 3.612593889270184766e-01 3.124739889647923929e-01 2.725404500962803067e-01 2.584212766402544381e-01 3.220363054733825225e-01 3.068295968902323700e-01 4.232914905514557069e-01 4.225599288314605406e-01
4.228640861777664406e-01 4.562872282475115560e-01 4.952873746620568007e-01 4.136446560309814391e-01 3.353194594679662632e-01 3.796486337891213370e-01 3.244760042890286189e-01 2.733754745940969455e-01 3.345185245179088662e-01 3.101253562752679938e-01 1.610125574325320941e-01 3.460630112426032468e-01 3.180460909894495258e-01 2.182756722149070128e-01 2.670617300671088157e-01 2.039773450507784414e-01 2.482314211278061622e-01 1.754385654392022209e-01 3.067439548402235427e-01 2.853435856688684713e-01 3.108528330019996178e-01 2.893640041891350490e-01 2.889136350452090607e-01 3.178088981875014096e-01 2.038183173670919668e-01
3.011202100584033370e-01 4.461043403623227710e-01 3.462922139988082182e-01 4.435773548853903514e-01 3.499001084087407509e-01 3.170979418424556551e-01 1.556903074660694053e-01 3.395991177160521124e-01 2.345803794967327438e-01 3.038755706712895632e-01 1.542518028459342327e-01 2.968299083522463744e-01 2.175912591154249565e-01 2.371394569384916440e-01 1.763082748753529994e-01 2.715093871744920784e-01 2.177863239772142578e-01 1.664815043094420854e-01 1.817680570946978158e-01 1.365927040282290950e-01 2.981304288509565303e-01 2.318585757809555059e-01 3.314411686334859386e-01 2.440492263618152802e-01 2.196582845952556318e-01
2.809709485438668386e-01 3.066855289144639340e-01 2.023649222650266144e-01 2.960835089803907638e-01 2.638087152565899429e-01 2.921134739969836747e-01 2.695563459764251379e-01 2.474621436423102838e-01 1.970207664066281339e-01 2.697579282615283347e-01 2.090441879553782689e-01 2.461815256499776672e-01 2.242266273347348626e-01 1.786936957184183938e-01 1.744007404679392970e-01 1.363900708871578493e-01 1.978846625771834289e-01 1.711116751038739558e-01 1.993168723277501386e-01 2.110624329423553269e-01 1.802960231041756123e-01 2.163610745685433101e-01 2.116145900187494100e-01 2.488471004651680030e-01 2.183936041848440202e-01
