### This is 2D distribution, X from X=np.linspace(-4.0,4.0,num=21,endpoint=True)  Y from Y=np.linspace(-3.0772,3.0772,num=50,endpoint=True) Y, X = np.meshgrid(Y, X)
2.468717527526182731e-01 1.990558273748252449e-01 2.406708646033763332e-01 2.428564522261965064e-01 2.985792894166653944e-01 1.321095977919302111e-01 1.672988926987464542e-01 1.121789255690318066e-01 2.285180416649305879e-01 2.227243479589040565e-01 2.399100325517054544e-01 2.174701748581139016e-01 1.282922361466372896e-01 1.907215673147211743e-01 1.829181158882232650e-01 2.574324859375383689e-01 2.216828506169882529e-01 1.882861314060415292e-01 1.580911376682353764e-01 4.649016954554776593e-01 1.295144897202568646e-01 1.515731861029340488e-01 4.836489140266836406e-01 2.571271932055139708e-01 1.961959238098346936e-01
3.040884810787574666e-01 3.601125980799946835e-01 3.612228840821862241e-01 3.157874862053161036e-01 2.405803287358345699e-01 3.717132802227033350e-01 2.689424676148103877e-01 2.328523379689412254e-01 1.816947390724227007e-01 1.767374645190474547e-01 1.703037497835371838e-01 2.409501634855260033e-01 1.516264995748999311e-01 2.113646837907604825e-01 2.181741943469437672e-01 2.100712766573712142e-01 1.844117038925933982e-01 1.222969115338564255e-01 1.890932215024869745e-01 2.028963051856813582e-01 4.652259723679076364e-01 2.377614479602472852e-01 4.846175730286759742e-01 2.656429773767369218e-01 1.661930663913111506e-01
5.839390417780502274e-01 6.391143227338874633e-01 6.589915740781479014e-01 5.320651436449262972e-01 4.146333929752371028e-01 3.793259694431694307e-01 4.022701410316126824e-01 3.901535102220289319e-01 2.678029633842781143e-01 2.843477138163137963e-01 2.175236736813656591e-01 2.103842313092185723e-01 1.490482145864956143e-01 1.842855007425667213e-01 1.772058560679359018e-01 3.090039744123633247e-01 1.782740069228638813e-01 1.796510209164138838e-01 1.164010118188895243e-01 1.905139661753229019e-01 2.379529488847735574e-01 1.844729028064826248e-01 1.491966151410937524e-01 1.595479623030718608e-01 2.001825181775295781e-01
1.351500399573709599e+00 1.196227869683910150e+00 9.532415881345148723e-01 1.031757349785681122e+00 8.226620178976454811e-01 6.983926107358047197e-01 6.533568297766222388e-01 5.401996357367622181e-01 3.871818634092145661e-01 3.706980392908315047e-01 3.425548787045865073e-01 2.635034360592511948e-01 2.083130031975864993e-01 2.215886916543835239e-01 2.223640905579838678e-01 2.378790360829233785e-01 1.497096776759867798e-01 1.766106455791230379e-01 1.325978506163603132e-01 1.204338176219444390e-01 1.220867570068321223e-01 1.056017744634709932e-01 1.026924013083863330e-01 1.541484472734492017e-01 1.835359238625377254e-01
1.892665924094820262e+00 1.742276198240646279e+00 1.843144994383271396e+00 1.552773701618351154e+00 1.454070687602033063e+00 1.251803563300774247e+00 1.006172340148115518e+00 7.989827159489781838e-01 7.016227418935959692e-01 5.572681751595756072e-01 4.441848743861324111e-01 3.952668938543537624e-01 3.759249234679683527e-01 2.748693906322530189e-01 1.698950119582830209e-01 1.736850179191808952e-01 1.555135407489180999e-01 1.109792335530200152e-01 2.003118984633517896e-01 3.125928195448424707e-01 1.008649770735188245e-01 1.452479187696392726e-01 4.661119621716637296e-01 8.248356210624815943e-02 3.089873109455896771e-01
3.334149416897336238e+00 3.130374363893398293e+00 2.643231462499633366e+00 2.158806646480094571e+00 1.893533497522624343e+00 1.498424727921899846e+00 1.429905135716990516e+00 1.048385765460418950e+00 9.754046437053336405e-01 6.081394101869841418e-01 5.271768475600231429e-01 4.287078129660297776e-01 3.877244796899130819e-01 2.143337278351452324e-01 1.753948961938558704e-01 1.737078022217272977e-01 1.046042339166217416e-01 9.055658359645389621e-02 8.165206496739128850e-02 7.371258984642815870e-02 1.220675987184153544e-01 5.975357503102432521e-02 4.810134202620063720e-02 1.100312210949375563e-01 6.377926827083348071e-02
4.769972317228595493e+00 3.990512816782894046e+00 3.890956940981787682e+00 2.967936896352329157e+00 2.487829758874420705e+00 2.218550875453464855e+00 1.694270825511952294e+00 1.387639470593049484e+00 1.065926096425107827e+00 9.275868319286196817e-01 5.574731078304535625e-01 4.005658244246478872e-01 4.431035483330021396e-01 2.154803918507697258e-01 2.336492683294908168e-01 1.092275430578484724e-01 9.885833605814510483e-02 5.442783064764062512e-02 8.638650787444256129e-02 9.871309494073111923e-02 3.501537503823674569e-01 3.539896813302879919e-02 1.625307725492210753e-01 9.452611099250890492e-02 1.487810290732828056e-01
4.477930119024234656e+00 4.027416025380600395e+00 3.169819920226095711e+00 2.775557921473217782e+00 2.364684657255673450e+00 1.809284881379250809e+00 1.532127998160706328e+00 1.212755628311598333e+00 1.015739340248372979e+00 7.275176408080988866e-01 5.879906344588857747e-01 5.182247386718088489e-01 3.460160308425022091e-01 2.549906024934254223e-01 1.910848411323188556e-01 2.210480250548517989e-01 1.803698760107403931e-01 3.121636239735154916e-01 2.940130589566395392e-01 2.738032252415555923e-01 2.890898908624978669e-01 3.440735535643344445e-01 3.259954935135174203e-01 5.144664409728126886e-01 4.235172232174271301e-01
2.648424520244260449e+00 2.319530026774755171e+00 2.008809623045221038e+00 2.038568541731526462e+00 1.625772126610337986e+00 1.556826237865053697e+00 1.168650797979012390e+00 1.148419431553442394e+00 8.377403032940926586e-01 7.682219678206899660e-01 5.277566504463457875e-01 3.880903588344091770e-01 3.385614694739375041e-01 2.856541380317444978e-01 3.908953633155306528e-01 3.693654304902244667e-01 3.631477233003493899e-01 4.379188216198480754e-01 5.302484692595419435e-01 6.168134003259996279e-01 6.896094959005021341e-01 9.581848568252291365e-01 1.080558032528537549e+00 1.075235493587172186e+00 1.103436905362171983e+00
1.217025925701050948e+00 1.122561995720892103e+00 1.237757188066714198e+00 1.172496779587907101e+00 1.006269040028003214e+00 8.425020318246929651e-01 8.728999372229904186e-01 6.669877140615045885e-01 5.520923745015585693e-01 5.328766434028613386e-01 4.189984759536735659e-01 2.945850834254510331e-01 3.980850141914801243e-01 2.361551837951084143e-01 3.254830027097332379e-01 3.684371218797255487e-01 6.436679257076740601e-01 6.557814155164192194e-01 7.820975158751010126e-01 9.873005148235275419e-01 1.281445439309240708e+00 1.778598851482012355e+00 2.111472284692919921e+00 2.642372412931540904e+00 2.660293979311690649e+00
