### This is 2D distribution, X from X=np.linspace(-4.0,4.0,num=21,endpoint=True)  Y from Y=np.linspace(-3.0772,3.0772,num=50,endpoint=True) Y, X = np.meshgrid(Y, X)
1.636429940962108143e+00 1.406216861453901013e+00 1.359898706454374828e+00 1.378301689771713079e+00 1.245739182007714163e+00 1.047586158396138112e+00 8.650120644536446468e-01 7.933630283142346640e-01 5.395575948351868378e-01 6.273298616018949669e-01 3.647128447259609385e-01 4.147603832653104505e-01 3.433168139738775881e-01 3.337776861022941910e-01 3.120686676148911043e-01 3.288958597722637101e-01 4.553550000513487128e-01 5.662773984516539238e-01 8.724145725585052968e-01 1.021020225025653927e+00 1.375182782973413120e+00 1.608571723007282683e+00 2.229174222848516518e+00 2.697409451499336530e+00 3.153385305745859846e+00
8.759050918319153389e-01 1.010727129023641924e+00 8.400356582716685949e-01 7.354449923436299219e-01 7.352005608127265557e-01 7.084534904800867672e-01 6.955062079403897535e-01 5.425361572455970061e-01 4.747017440493535578e-01 4.313073485495018677e-01 3.644517083283190795e-01 3.975373962713097398e-01 4.244969520260182816e-01 2.336773026582986690e-01 2.965372712360735963e-01 5.162382393882345433e-01 3.917749696375594226e-01 5.107738371964011259e-01 6.123542766733666154e-01 6.936093034509864808e-01 8.482133175772936795e-01 9.603041130497369515e-01 1.140836161053322861e+00 1.289003159360762707e+00 1.232525320933755886e+00
6.840008577652709754e-01 6.920869415489800947e-01 6.331973053455962619e-01 5.140540945472562573e-01 6.664025390910015556e-01 5.362799040668182471e-01 5.273711579545568018e-01 4.152770501142579174e-01 3.792083187398627153e-01 3.283165456382482472e-01 2.735017840007198386e-01 3.197074939112298231e-01 2.085066473059061232e-01 2.756237614024396043e-01 3.574608906491573701e-01 4.157543472381087235e-01 3.181644061728078343e-01 4.121302108948544651e-01 2.956755909164523466e-01 4.895272081843092260e-01 3.700047196305055186e-01 5.123382434047428768e-01 4.377945305907914864e-01 6.126387427664049534e-01 5.660220042690798925e-01
4.478460503083828703e-01 4.073376795308477627e-01 3.712788246282108795e-01 3.530649242616590300e-01 4.730999274806774735e-01 2.858037528047110420e-01 3.796036411251708098e-01 3.753926981478121760e-01 2.887062379467879025e-01 3.197445564671061446e-01 2.748519241244009592e-01 2.014184716927151231e-01 3.037009860747741929e-01 2.001118576639633329e-01 1.526234942962817753e-01 2.539371354348394227e-01 2.483248214408977084e-01 2.426524159843080897e-01 3.054900223839248641e-01 2.601495151738649758e-01 3.283398628720010648e-01 2.247656921145941844e-01 3.149613557285291243e-01 3.811392702891341910e-01 2.795746258542357587e-01
2.985372416914820470e-01 4.985201578776571329e-01 5.028393090549638789e-01 3.705947862321676833e-01 2.674089636433075179e-01 3.639000793004973366e-01 3.537464987567610630e-01 3.348758274816780456e-01 2.386959425939821633e-01 2.278315715830916965e-01 2.152782214070751987e-01 2.994569609198035054e-01 2.630934700943552418e-01 2.076631735056658490e-01 1.714436762719307172e-01 2.529719566923401830e-01 1.912649277441996198e-01 2.181559433051236674e-01 2.553944283702511142e-01 1.731713263717081230e-01 1.854358277252813048e-01 2.200888048689350618e-01 1.983330040156198182e-01 1.765227825802453410e-01 2.353470310456187709e-01
3.103628849364705178e-01 3.347492725907447175e-01 4.229025302508808704e-01 3.213661017009877274e-01 3.458860006255392583e-01 3.170541270784128507e-01 3.142569677520066218e-01 2.439490070404169431e-01 3.335809145767461570e-01 2.152471361990281606e-01 2.942853323825044831e-01 2.569630661288838103e-01 2.399718135833911192e-01 1.966112107603384118e-01 1.246377629838664458e-01 2.228967585928289252e-01 1.420425852355789997e-01 9.105795065638523644e-02 1.229420119078721979e-01 1.700794020125245554e-01 1.944952553211795054e-01 2.812371852723496990e-01 2.088483435051527448e-01 1.709218416666463125e-01 1.650974826610364932e-01
2.028785796792601515e-01 2.058604128448198456e-01 2.714612941240397426e-01 2.845367938899058258e-01 2.370465396500798794e-01 2.628744902880377210e-01 1.917587656727797740e-01 2.247501699451643353e-01 2.502115348665094885e-01 1.737958102657709003e-01 1.780076099044836102e-01 1.841152395140486508e-01 2.083005249537135672e-01 1.845837405235801476e-01 1.373305358578864044e-01 1.361893359836747197e-01 1.169435900956572044e-01 1.471095669085092927e-01 1.935066038351331563e-01 8.745416704521967455e-02 1.286260516421993405e-01 1.011114274223000320e-01 1.373243470256694521e-01 1.290527058938794602e-01 1.459281379215608687e-01
1.436395304506501713e-01 1.985528796849148347e-01 2.174949390321137543e-01 1.849491844520698425e-01 3.553540527551947714e-01 2.133181229182248284e-01 1.799398634816823939e-01 2.614029259385206583e-01 1.167242783199734096e-01 1.241914327368820042e-01 1.968005752217494020e-01 1.657720424891896138e-01 8.336954954017287978e-02 9.514363930884711662e-02 1.262807702767213824e-01 1.284124839343844804e-01 1.720795025658217736e-01 7.046453451059657425e-02 1.746347565038715299e-01 1.050876071623340902e-01 1.223029816721867280e-01 1.196185746724182236e-01 1.989894278506046388e-01 1.302396858363236432e-01 1.493812910630542279e-01
1.460463477313670433e-01 8.120023830288732036e-02 1.626899463411792812e-01 2.074447699630345698e-01 2.002396002293777011e-01 1.082962011245101053e-01 1.467492554185748921e-01 1.349763412489851100e-01 1.483721248331231202e-01 1.229062893601689660e-01 1.692611465645836866e-01 1.129996879139607419e-01 8.066008846211950023e-02 9.381650584092819656e-02 1.311906770610763717e-01 1.054459728872085555e-01 8.347412277078200549e-02 4.957873188500974693e-02 1.511090398933342682e-01 7.513439927920714800e-02 1.616834386345209207e-01 8.206492179923598196e-02 6.308745972008171499e-02 6.208603080986594552e-02 1.224262081930809765e-01
1.240946267675926001e-01 6.392716603119853735e-02 9.492746051475707547e-02 4.715908329154221840e-02 1.269855112948086451e-01 9.072332947412585502e-02 1.249524624109029647e-01 8.288413712657960453e-02 1.388516366479807806e-01 5.873222256641075223e-02 1.074290302841329758e-01 5.050669325140445115e-02 1.059145650832473418e-01 7.173615088848533938e-02 1.253442257002142513e-01 1.080265206590277222e-01 1.116369861120927176e-01 1.445150536919223572e-01 1.427351776712610376e-01 5.974145466070649585e-02 1.268707057804297489e-01 5.738076847824515048e-02 1.000020781364377581e-01 9.291689358141559663e-02 1.165309860775771839e-01
